State,Constituency_No,Constituency,Party,Candidate Name,Gender,Age,Application Date,Application Status,Father/Husband's Name,Photo Link,Phase,Polling Date
GUJARAT,18,PANCHMAHAL,INDEPENDENT,HASMUKHKUMAR GANPATSINH RATHOD,MALE,31,"19th April, 2024",Accepted,Ganpatsinh Rathod,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/HASMU-2024-6640.jpg,3,07-05-2024
GUJARAT,18,PANCHMAHAL,DHANWAN BHARAT PARTY,JITESHKUMAR GHANSHYAMBHAI SEVAK,MALE,50,"19th April, 2024",Accepted,Ghanshyambhai Parshottamdas Sevak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/JITES-2024-6634.jpg,3,07-05-2024
GUJARAT,18,PANCHMAHAL,INDIAN NATIONAL CONGRESS,GULABSINH SOMSINH CHAUHAN,MALE,63,"16th April, 2024",Accepted,Somsinh Chauhan,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/GULAB-2024-4644.jpg,3,07-05-2024
GUJARAT,18,PANCHMAHAL,INDEPENDENT,THAKAR SHAILESHKUMAR SHANKARLAL,MALE,60,"18th April, 2024",Accepted,Thakar Shankarlal Ranchhoddas,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/THAKA-2024-5292.jpg,3,07-05-2024
GUJARAT,18,PANCHMAHAL,"AAM JANMAT PARTY,",LAXMANBHAI GALABHAI BARIYA,MALE,42,"18th April, 2024",Accepted,Galabhai Baria,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/LAXMA-2024-5068.jpg,3,07-05-2024
GUJARAT,18,PANCHMAHAL,BHARATIYA JANATA PARTY,RAJPALSINH MAHENDRASINH JADAV,MALE,43,"15th April, 2024",Accepted,MAHENDRASINH JITSINH JADAV,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/RAJPA-2024-4476.jpg,3,07-05-2024
GUJARAT,18,PANCHMAHAL,INDEPENDENT,PANDOR KAUSHIKKUMAR SHANKARBHAI,MALE,40,"12th April, 2024",Accepted,SHANKARBHAI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/PANDO-2024-20240412053439.jpg,3,07-05-2024
GUJARAT,19,DAHOD,INDEPENDENT,BARIYA MANILAL HIRABHAI,MALE,72,"18th April, 2024",Accepted,HIRABHAI BARIYA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/MANIL-2024-5543.jpg,3,07-05-2024
GUJARAT,19,DAHOD,INDEPENDENT,DAMOR VESTABHAI JOKHANABHAI,MALE,49,"19th April, 2024",Accepted,DAMOR JOKHANABHAI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/DAMOR-2024-5930.jpg,3,07-05-2024
GUJARAT,19,DAHOD,INDEPENDENT,DAMOR MANABHAI BHAVSINGBHAI,MALE,50,"19th April, 2024",Accepted,DAMOR BHAVSINGBHAI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/DAMOR-2024-5865.jpg,3,07-05-2024
GUJARAT,19,DAHOD,INDIAN NATIONAL CONGRESS,DR. PRABHABEN KISHORSINH TAVIYAD,FEMALE,69,"18th April, 2024",Accepted,DR.KISHORSINH TAVIYAD,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/DRPR-2024-5524.jpg,3,07-05-2024
GUJARAT,19,DAHOD,BHARATIYA JANATA PARTY,JASWANTSINH SUMANBHAI BHABHOR,MALE,57,"16th April, 2024",Accepted,SUMANBHAI BHABHOR,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/JASWA-2024-4874.jpg,3,07-05-2024
GUJARAT,19,DAHOD,INDEPENDENT,MEDA DEVENDRAKUMAR LAXMANBHAI,MALE,36,"18th April, 2024",Accepted,LAXMANBHAI MEDA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/MEDAD-2024-20240422093114.jpg,3,07-05-2024
GUJARAT,19,DAHOD,SAATH SAHAKAR VIKAS PARTY,PASAYA NAVALSINH MULABHAI,MALE,63,"18th April, 2024",Accepted,PASAYA MULABHAI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/PASAY-2024-20240422092228.jpg,3,07-05-2024
GUJARAT,19,DAHOD,BAHUJAN SAMAJ PARTY,BHABHOR DHULABHAI DITABHAI,MALE,68,"16th April, 2024",Accepted,BHABHOR DITABHAI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/BHABH-2024-4903.jpg,3,07-05-2024
GUJARAT,19,DAHOD,BHARATIYA NATIONAL JANATA DAL,JAGDISHBHAI MANILAL MEDA,MALE,44,"16th April, 2024",Accepted,MANILAL MEDA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/JAGDI-2024-4896.jpg,3,07-05-2024
GUJARAT,20,VADODARA,SATYAWADI RAKSHAK PARTY,DOSHI HARDIK BIPINBHAI,MALE,36,"19th April, 2024",Accepted,BIPINBHAI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/DOSHI-2024-5943.jpg,3,07-05-2024
GUJARAT,20,VADODARA,INDEPENDENT,PARMAR HEMANTKUMAR ARVINDBHAI,MALE,30,"19th April, 2024",Accepted,ARVINDBHAI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/PARMA-2024-20240419025811.jpg,3,07-05-2024
GUJARAT,20,VADODARA,INDIAN NATIONAL CONGRESS,PADHIYAR  JASHPALSINH MAHENDRASINH (BAPU),MALE,42,"18th April, 2024",Accepted,MAHENDRASINH (BAPU),https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/PADHI-2024-5205.jpg,3,07-05-2024
GUJARAT,20,VADODARA,INDEPENDENT,RAJESH RATHOD,MALE,44,"19th April, 2024",Accepted,RATHOD,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/RAJES-2024-5858.jpg,3,07-05-2024
GUJARAT,20,VADODARA,BAHUJAN SAMAJ PARTY,JADAV AMITKUMAR RAMJIBHAI,MALE,48,"19th April, 2024",Accepted,RAMJIBHAI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/JADAV-2024-5839.jpg,3,07-05-2024
GUJARAT,20,VADODARA,BHARATIYA JANATA PARTY,DR. HEMANG JOSHI,MALE,33,"16th April, 2024",Accepted,JOSHI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/HEMAN-2024-4674.jpg,3,07-05-2024
GUJARAT,20,VADODARA,INDEPENDENT,NILKANTHKUMAR MANSUKHLAL MISTRI,MALE,46,"19th April, 2024",Accepted,MANSUKHLAL MISTRI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/NILKA-2024-5784.jpg,3,07-05-2024
GUJARAT,20,VADODARA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),TAPAN DASGUPTA,MALE,59,"15th April, 2024",Accepted,DASGUPTA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/TAPAN-2024-4461.jpg,3,07-05-2024
GUJARAT,20,VADODARA,HINDRASHTRA SANGH,ANILBHAI SHARMA,MALE,40,"18th April, 2024",Accepted,SHARMA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/ANILK-2024-5462.jpg,3,07-05-2024
GUJARAT,20,VADODARA,INDEPENDENT,PARMAR MAYURSINH ARVINDSINH,MALE,32,"18th April, 2024",Accepted,ARVINDSINH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/PARMA-2024-5440.jpg,3,07-05-2024
GUJARAT,20,VADODARA,INDEPENDENT,ATUL GAMECHI,MALE,49,"18th April, 2024",Accepted,GAMECHI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/ATULG-2024-5431.jpg,3,07-05-2024
GUJARAT,20,VADODARA,INDEPENDENT,NILESH JAGANNATH VASAIKAR,MALE,33,"18th April, 2024",Accepted,VASAIKAR,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/NILES-2024-5419.jpg,3,07-05-2024
GUJARAT,20,VADODARA,INDEPENDENT,DR. RAHUL VASUDEVBHAI VYAS,MALE,44,"18th April, 2024",Accepted,VYAS,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/RAHUL-2024-5299.jpg,3,07-05-2024
GUJARAT,20,VADODARA,RIGHT TO RECALL PARTY,PARTHIV VIJAYKUMAR DAVE,MALE,46,"18th April, 2024",Accepted,VIJAYKUMAR DAVE,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/PARTH-2024-5192.jpg,3,07-05-2024
GUJARAT,21,CHHOTA UDAIPUR,INDEPENDENT,RATHVA MUKESHBHAI NURABHAI,MALE,34,"19th April, 2024",Accepted,RATHAVA NURABHAI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/RATHV-2024-20240422024940.jpg,3,07-05-2024
GUJARAT,21,CHHOTA UDAIPUR,BHARATIYA BAHUJAN CONGRESS,TADVI RANCHHODBHAI,MALE,33,"19th April, 2024",Accepted,TADVI SHANABHAI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/TADVI-2024-20240422024711.jpg,3,07-05-2024
GUJARAT,21,CHHOTA UDAIPUR,BHARATIYA JANATA PARTY,JASHUBHAI BHILUBHAI RATHVA,MALE,54,"16th April, 2024",Accepted,BHILUBHAI NAYKABHAI RATHVA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/JASHU-2024-4774.jpg,3,07-05-2024
GUJARAT,21,CHHOTA UDAIPUR,INDIAN NATIONAL CONGRESS,SUKHRAMBHAI HARIYABHAI RATHWA,MALE,67,"16th April, 2024",Accepted,RATHWA HARIYABHAI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/SUKHR-2024-20240422024147.jpg,3,07-05-2024
GUJARAT,21,CHHOTA UDAIPUR,MALWA CONGRESS,RATHVA FURAKANBHAI BALJIBHAI,MALE,65,"18th April, 2024",Accepted,RATHVA BALJIBHAI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/RATHA-2024-5247.jpg,3,07-05-2024
GUJARAT,21,CHHOTA UDAIPUR,BAHUJAN SAMAJ PARTY,BHIL SOMABHAI GOKALBHAI,MALE,72,"18th April, 2024",Accepted,BHIL GOKALBHAI KUBERBHAI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/BHILS-2024-5166.jpg,3,07-05-2024
GUJARAT,22,BHARUCH,INDEPENDENT,SAJID YAKUB MUNSHI,MALE,42,"19th April, 2024",Accepted,Yakub Munshi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/SAJID-2024-6681.jpg,3,07-05-2024
GUJARAT,22,BHARUCH,INDEPENDENT,MIRZA AABIDBEG YASINBEG,MALE,49,"19th April, 2024",Accepted,Mirrza Yasinbeg,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/MIRRZ-2024-6677.jpg,3,07-05-2024
GUJARAT,22,BHARUCH,INDEPENDENT,YUSUF VALI HASANALI,MALE,49,"19th April, 2024",Accepted,Vali Hasanali,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/YUSUF-2024-6673.jpg,3,07-05-2024
GUJARAT,22,BHARUCH,MALWA CONGRESS,GITABEN MANUBHAI MACHHI,FEMALE,35,"19th April, 2024",Accepted,Manubhai Machhi,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/GITAB-2024-6668.jpg,3,07-05-2024
GUJARAT,22,BHARUCH,BHARAT ADIVASI PARTY,DILIPBHAI CHHOTUBHAI VASAVA,MALE,45,"19th April, 2024",Accepted,Chhotubhai Vasava,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/DILIP-2024-6662.jpg,3,07-05-2024
GUJARAT,22,BHARUCH,BAHUJAN SAMAJ PARTY,VASAVA CHETANBHAI KANJIBHAI,MALE,56,"19th April, 2024",Accepted,Vasava Kanjibhai,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/VASAV-2024-6652.jpg,3,07-05-2024
GUJARAT,22,BHARUCH,AAM AADMI PARTY,CHAITARBHAI DAMJIBHAI VASAVA,MALE,35,"18th April, 2024",Accepted,Damjibhai Vasava,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/CHAIT-2024-5522.jpg,3,07-05-2024
GUJARAT,22,BHARUCH,INDEPENDENT,ISMAIL AHMAD PATEL,MALE,66,"19th April, 2024",Accepted,Ahmad Patel,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/ISMAI-2024-6639.jpg,3,07-05-2024
GUJARAT,22,BHARUCH,INDEPENDENT,NARAYANBHAI LILADHARJI RAVAL,MALE,70,"19th April, 2024",Accepted,Liladharaji Raval,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/NARAN-2024-6633.jpg,3,07-05-2024
GUJARAT,22,BHARUCH,INDEPENDENT,DHARMESHKUMAR VISHNUBHAI VASAVA,MALE,35,"16th April, 2024",Accepted,VISHNUBHAI VASAVA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/DHARM-2024-4755.jpg,3,07-05-2024
GUJARAT,22,BHARUCH,INDEPENDENT,MITESHBHAI THAKORBHAI PADHIYAR,MALE,33,"19th April, 2024",Accepted,Thakorbhai Padhiyar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/MITES-2024-6629.jpg,3,07-05-2024
GUJARAT,22,BHARUCH,INDEPENDENT,NAVINBHAI BHIKHABHAI PATEL,MALE,64,"18th April, 2024",Accepted,Bhikhabhai Patel,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/NAVIN-2024-5513.jpg,3,07-05-2024
GUJARAT,22,BHARUCH,BHARATIYA JANATA PARTY,MANSUKHBHAI DHANJIBHAI VASAVA,MALE,66,"15th April, 2024",Accepted,DHANJIBHAI VASAVA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/MANSU-2024-4579.jpg,3,07-05-2024
GUJARAT,23,BARDOLI,BAHUJAN SAMAJ PARTY,REKHABEN HARSINGBHAI CHAUDHARI,FEMALE,43,"19th April, 2024",Accepted,HARSINGBHAI CHAUDHARI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/REKHA-2024-6188.jpg,3,07-05-2024
GUJARAT,23,BARDOLI,BHARATIYA JANATA PARTY,PARBHUBHAI NAGARBHAI VASAVA,MALE,54,"16th April, 2024",Accepted,NAGARBHAI DIVELIABHAI VASAVA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/PARBH-2024-4852.jpg,3,07-05-2024
GUJARAT,23,BARDOLI,INDIAN NATIONAL CONGRESS,CHAUDHARY SIDDHARTH AMARSINH,MALE,47,"15th April, 2024",Accepted,CHAUDHARY AMARSINH ZINABHAI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/CHAUD-2024-4575.jpg,3,07-05-2024
GUJARAT,24,SURAT,BHARATIYA JANATA PARTY,MUKESHKUMAR CHANDRAKAANT DALAL,MALE,62,"16th April, 2024",Accepted,CHANDRAKANT DALAL,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/MUKES-2024-4763.jpg,3,07-05-2024
GUJARAT,25,NAVSARI,INDEPENDENT,SHEKH MOHMMAD NISHAR (MUNNABHAI GARAGE),MALE,46,"19th April, 2024",Accepted,YUNUSH SHEKH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/MOHAM-2024-20240419110806.jpg,3,07-05-2024
GUJARAT,25,NAVSARI,INDEPENDENT,KAZI AYAZ HUSNUDDIN,MALE,39,"19th April, 2024",Accepted,KAZI HUSNUDDIN,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/KAZIA-2024-6627.jpg,3,07-05-2024
GUJARAT,25,NAVSARI,GARIB KALYAN PARTY,MOHAMMAD HANIF SHAH,MALE,43,"19th April, 2024",Accepted,MASUM SHAH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/MOHAM-2024-20240422085747.jpg,3,07-05-2024
GUJARAT,25,NAVSARI,LOG PARTY,RAMZAN MANSURI (SENIOR JOURNALIST),MALE,58,"19th April, 2024",Accepted,BHILUBHAI MANSURI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/RAMZA-2024-20240422085723.jpg,3,07-05-2024
GUJARAT,25,NAVSARI,INDEPENDENT,CHANDANSINGH SHIVBADANSINGH THAKUR,MALE,38,"19th April, 2024",Accepted,SHIVBADANSINGH THAKUR,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/CHAND-2024-6609.jpg,3,07-05-2024
GUJARAT,25,NAVSARI,INDEPENDENT,RAJU VARDE,MALE,42,"19th April, 2024",Accepted,BHIMRAO VARDE,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/RAJUV-2024-6574.jpg,3,07-05-2024
GUJARAT,25,NAVSARI,INDIAN NATIONAL CONGRESS,NAISHADHBHAI BHUPATBHAI  DESAI,MALE,67,"19th April, 2024",Accepted,BHUPATBHAI DESAI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/NAISH-2024-6556.jpg,3,07-05-2024
GUJARAT,25,NAVSARI,SOCIAL DEMOCRATIC PARTY OF INDIA,KADIR MAHEBOOB SAIYED,MALE,42,"19th April, 2024",Accepted,MAHEBOOB SAIYED,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/KADIR-2024-6529.jpg,3,07-05-2024
GUJARAT,25,NAVSARI,BHARATIYA JANATA PARTY,C R PATIL,MALE,69,"19th April, 2024",Accepted,RAGHUNATH PATIL,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/CHAND-2024-6479.jpg,3,07-05-2024
GUJARAT,25,NAVSARI,SARDAR VALLABHBHAI PATEL PARTY,SUMANBEN  KHUSHWA (HANSIKA RAJPUT),FEMALE,35,"19th April, 2024",Accepted,RAVIBHAI KHUSHWA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/SUMAN-2024-6392.jpg,3,07-05-2024
GUJARAT,25,NAVSARI,BAHUJAN SAMAJ PARTY,MALKHAN RAMKISHOR VARMA,MALE,40,"18th April, 2024",Accepted,RAMKISHOR VARMA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/MALKH-2024-5283.jpg,3,07-05-2024
GUJARAT,25,NAVSARI,INDEPENDENT,KIRIT L. SURATI,MALE,49,"18th April, 2024",Accepted,SURATI LALUBHAI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/SURAT-2024-5262.jpg,3,07-05-2024
GUJARAT,25,NAVSARI,INDEPENDENT,ADVOCATE NAVINKUMAR SHANKERBHAI PATEL,MALE,53,"15th April, 2024",Accepted,SHANKARBHAI PATEL,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/NAVIN-2024-20240415021642.jpg,3,07-05-2024
GUJARAT,25,NAVSARI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),DR. KANUBHAI KHADADIYA,MALE,66,"15th April, 2024",Accepted,TAPUBHAI KHADADIYA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/KANUB-2024-20240415015525.jpg,3,07-05-2024
GUJARAT,26,VALSAD,BAHUJAN REPUBLICAN  SOCIALIST PARTY,UMESHBHAI MAGANBHAI PATEL,MALE,51,"19th April, 2024",Accepted,MAGANBHAI VALLABHBHAI PATEL,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/UMESH-2024-20240419065304.jpg,3,07-05-2024
GUJARAT,26,VALSAD,INDIAN NATIONAL CONGRESS,ANANTKUMAR HASMUKHBHAI PATEL,MALE,46,"16th April, 2024",Accepted,HASMUKHBHAI RATANJIBHAI PATEL,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/ANANT-2024-4921.jpg,3,07-05-2024
GUJARAT,26,VALSAD,INDEPENDENT,CHIRAGKUMAR BHARATBHAI  PATEL,MALE,32,"18th April, 2024",Accepted,BHARATBHAI MANILAL PATEL,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/CHIRA-2024-5588.jpg,3,07-05-2024
GUJARAT,26,VALSAD,BAHUJAN SAMAJ PARTY,MANAKBHAI JATRUBHAI SHANKAR,MALE,64,"18th April, 2024",Accepted,JATRUBHAI  KASUBHAI SHANKAR,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/MANAK-2024-5586.jpg,3,07-05-2024
GUJARAT,26,VALSAD,VIRO KE VIR INDIAN PARTY,JAYANTIBHAI KHANDUBHAI SHALUA,MALE,59,"18th April, 2024",Accepted,KHANDUBHAI SHALUA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/JAYAN-2024-5579.jpg,3,07-05-2024
GUJARAT,26,VALSAD,BHARATIYA JANATA PARTY,DHAVAL LAXMANBHAI  PATEL,MALE,37,"15th April, 2024",Accepted,LAXMANBHAI PATEL,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/DHAVA-2024-4618.jpg,3,07-05-2024
GUJARAT,26,VALSAD,INDEPENDENT,RAMANBHAI KARSHANBHAI PATEL,MALE,51,"18th April, 2024",Accepted,Karshanbhai Patel,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S06/1713246240RAMANBHAIPHOTO1.jpg,3,07-05-2024
HARYANA,1,AMBALA,INDIAN NATIONAL LOK DAL,GURPREET SINGH,MALE,30,"2nd May, 2024",Accepted,JASWANT SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/GURPR-2024-20240502053016.jpg,6,25-05-2024
HARYANA,1,AMBALA,AAZAD SAMAJ PARTY (KANSHI RAM),KAMAL KUMAR BARARA,MALE,42,"6th May, 2024",Accepted,NARATA RAM,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/KAMAL-2024-11241.jpg,6,25-05-2024
HARYANA,1,AMBALA,BHARATIYA JANATA PARTY,BANTO KATARIA,FEMALE,59,"1st May, 2024",Accepted,RATTAN LAL KATARIA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/BANTO-2024-20240501030133.jpg,6,25-05-2024
HARYANA,1,AMBALA,BHARATIYA YUVA JAN EKTA PARTY,BETA MAM CHAND RATTUWALA,MALE,39,"3rd May, 2024",Accepted,PHOOL CHAND,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MAMCH-2024-20240503041108.jpg,6,25-05-2024
HARYANA,1,AMBALA,BHARTIYA SHAKTI CHETNA PARTY,DR. NITESH CHOPRA (HONEY),MALE,35,"4th May, 2024",Accepted,DUNI CHAND,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/NITES-2024-20240504025210.jpg,6,25-05-2024
HARYANA,1,AMBALA,JANNAYAK JANTA PARTY,KIRAN PUNIA,FEMALE,57,"3rd May, 2024",Accepted,SURENDER PUNIA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/KIRAN-2024-20240503052032.jpg,6,25-05-2024
HARYANA,1,AMBALA,BAHUJAN MUKTI PARTY,SURAJ KUMAR,MALE,41,"3rd May, 2024",Accepted,HARI KISHAN,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SURAJ-2024-20240503045742.jpg,6,25-05-2024
HARYANA,1,AMBALA,BAHUJAN SAMAJ PARTY,PAWAN RANDHAWA,MALE,45,"3rd May, 2024",Accepted,LACHHMAN DASS,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/PAWAN-2024-20240503044017.jpg,6,25-05-2024
HARYANA,1,AMBALA,BHARATHEEYA JAWAN KISAN PARTY,BALJEET SINGH,MALE,58,"3rd May, 2024",Accepted,GURDAYAL SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/BALJE-2024-20240503035845.jpg,6,25-05-2024
HARYANA,1,AMBALA,HARYANA JANSENA PARTY,RAKESH KUMAR,MALE,37,"3rd May, 2024",Accepted,DHOOM SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAKES-2024-20240503032407.jpg,6,25-05-2024
HARYANA,1,AMBALA,EKAM SANATAN BHARAT DAL,MEHAR SINGH CHALIA,MALE,65,"2nd May, 2024",Accepted,JUMMA RAM CHALIA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MEHAR-2024-20240502051947.jpg,6,25-05-2024
HARYANA,1,AMBALA,INDIAN NATIONAL CONGRESS,VARUN CHAUDHRY,MALE,44,"2nd May, 2024",Accepted,PHOOL CHAND,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VARUN-2024-20240502024145.jpg,6,25-05-2024
HARYANA,1,AMBALA,PEOPLES PARTY OF INDIA (DEMOCRATIC),GULAB SINGH NARWAL,MALE,55,"1st May, 2024",Accepted,PRAKASH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/GULAB-2024-20240501044421.jpg,6,25-05-2024
HARYANA,1,AMBALA,INDEPENDENT,MOHAR SINGH STATION MASTER (RETD.),MALE,65,"1st May, 2024",Accepted,HARLAL,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MOHAR-2024-20240501033708.jpg,6,25-05-2024
HARYANA,2,KURUKSHETRA,INDEPENDENT,SUNNY KASHYAP TEORA,MALE,29,"6th May, 2024",Accepted,MADAN LAL,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SUNNY-2024-11496.jpg,6,25-05-2024
HARYANA,2,KURUKSHETRA,GLOBAL REPUBLICAN PARTY,OM PARKASH INDAL,MALE,69,"6th May, 2024",Accepted,PURAN CHAND,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/OMPAR-2024-11491.jpg,6,25-05-2024
HARYANA,2,KURUKSHETRA,INDEPENDENT,SURENDER SINGH,MALE,53,"6th May, 2024",Accepted,MIAN SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SUREN-2024-11479.jpg,6,25-05-2024
HARYANA,2,KURUKSHETRA,INDEPENDENT,ER VISHAL KUMAR,MALE,26,"6th May, 2024",Accepted,RAMESH KUMAR,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VISHA-2024-11472.jpg,6,25-05-2024
HARYANA,2,KURUKSHETRA,INDEPENDENT,RAMDIYA,MALE,69,"6th May, 2024",Accepted,SHADIRAM,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAMDI-2024-11458.jpg,6,25-05-2024
HARYANA,2,KURUKSHETRA,INDEPENDENT,MANGAT RAM,MALE,59,"6th May, 2024",Accepted,RAM SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MANGA-2024-11452.jpg,6,25-05-2024
HARYANA,2,KURUKSHETRA,BHARATIYA ASHA PARTY,SATISH DHULL,MALE,29,"6th May, 2024",Accepted,BIRBHAN,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATIS-2024-11441.jpg,6,25-05-2024
HARYANA,2,KURUKSHETRA,INDEPENDENT,DR MAHESH CHAND GAUR,MALE,60,"6th May, 2024",Accepted,SUKHI RAM,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MAHES-2024-11415.jpg,6,25-05-2024
HARYANA,2,KURUKSHETRA,JANNAYAK JANTA PARTY,PALA RAM SAINI,MALE,52,"3rd May, 2024",Accepted,JANGA RAM,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/PALAR-2024-10422.jpg,6,25-05-2024
HARYANA,2,KURUKSHETRA,INDEPENDENT,SEWA SINGH,MALE,52,"6th May, 2024",Accepted,NIRANJAN SINGH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SEWAS-2024-11400.jpg,6,25-05-2024
